customer_ID,shopping_pt,group_size,homeowner,car_age,married_couple,cost
10029288,5,1,0,1,0,658
10029289,9,1,0,14,0,601
10029290,9,2,1,7,0,597
10029292,9,1,0,4,0,693
10029293,4,1,0,6,0,688
10029294,5,1,1,9,0,579
10029295,7,1,1,3,0,639
10029296,6,1,1,9,0,591
10029303,8,2,1,6,1,635
10029304,7,1,0,11,0,597
10029305,9,1,0,9,0,622
10029307,7,2,1,3,1,583
10029308,8,1,0,10,0,655
10029309,7,2,1,14,1,683
10029310,9,1,1,1,0,671
10029312,3,3,1,12,1,646
10029313,6,1,1,5,0,671
10029316,8,1,0,15,0,604
10029317,7,1,1,11,0,582
10029318,6,1,0,22,0,571
10029319,4,1,0,11,0,669
10029322,9,2,1,8,1,627
10029323,6,1,1,2,0,641
10029324,6,1,1,2,0,649
10029325,3,1,0,9,0,665
10029327,9,1,0,24,0,609
10029328,6,1,1,1,0,711
10029329,8,1,0,3,0,694
10029330,5,1,0,7,0,667
10029331,4,2,1,7,1,596
10029332,9,1,1,16,0,586
10029334,8,2,1,12,1,558
10029339,9,2,1,11,1,566
10029340,6,1,1,9,0,633
10029341,5,1,0,15,0,652
10029344,5,1,1,7,0,550
10029345,6,2,0,11,1,604
10029349,5,1,0,1,0,594
10029353,8,1,1,29,0,511
10029354,5,1,1,11,1,613
10029355,6,1,1,1,0,669
10029356,5,1,1,5,0,631
10029357,5,1,0,25,0,642
10029358,8,1,1,5,0,611
10029359,9,1,1,4,0,631
10029360,7,1,0,2,0,663
10029361,3,1,0,12,0,654
10029362,4,2,1,2,1,617
10029364,5,1,0,13,0,677
10029367,5,1,0,7,0,641
10029368,8,1,0,7,0,670
10029369,7,1,0,16,0,625
10029370,8,3,1,4,1,673
10029371,9,2,0,16,0,664
10029372,8,1,1,10,0,609
10029374,8,1,0,9,0,594
10029375,7,1,0,10,1,599
10029376,6,1,0,7,0,690
10029377,9,1,0,10,1,668
10029378,8,2,0,6,1,631
10029379,9,3,1,1,1,676
10029381,6,1,0,8,0,640
10029382,6,2,1,6,1,634
10029384,4,1,0,25,0,555
10029385,4,1,1,1,0,597
10029386,9,2,1,2,1,636
10029388,7,1,1,4,0,685
10029389,9,1,0,9,0,647
10029390,4,1,0,4,0,711
10029391,6,2,1,4,0,632
10029392,8,3,1,1,1,662
10029394,4,1,1,3,0,641
10029396,8,1,0,4,0,694
10029397,7,1,0,4,0,715
10029401,6,1,1,17,0,568
10029403,8,1,1,4,0,611
10029405,9,1,0,14,0,695
10029406,9,1,1,7,0,685
10029408,5,1,1,11,0,668
10029409,8,1,0,6,0,649
10029410,3,2,0,9,1,619
10029411,8,2,1,15,0,649
10029412,6,1,0,5,0,705
10029413,8,1,1,3,0,622
10029414,7,1,0,15,0,623
10029415,5,1,1,10,0,588
10029416,6,2,0,1,0,628
10029417,9,1,1,14,0,576
10029418,7,1,1,2,0,640
10029420,6,1,0,10,0,584
10029421,4,1,1,15,0,626
10029424,4,2,0,8,1,681
10029426,3,1,1,20,0,606
10029427,7,1,1,4,0,627
10029428,9,1,0,4,0,686
10029430,7,1,1,3,0,604
10029431,5,1,1,16,0,514
10029432,5,1,1,7,0,606
10029433,8,2,1,1,0,662
10029434,7,1,1,5,0,598
10029435,5,1,1,11,0,626
10029438,8,2,1,2,0,643
10029440,3,1,1,2,0,690
10029442,9,1,0,8,0,541
10029445,6,1,0,2,0,656
10029446,9,1,1,16,0,617
10029448,6,1,1,10,0,687
10029449,9,1,0,22,0,615
10029450,9,1,1,4,0,580
10029451,4,1,0,2,0,651
10029455,5,1,1,7,0,619
10029456,3,2,0,5,1,577
10029457,4,1,0,14,0,647
10029458,8,1,1,9,0,681
10029461,7,2,1,1,1,577
10029467,9,1,0,15,0,626
10029469,7,1,1,9,0,573
10029470,4,1,0,7,0,584
10029473,6,1,0,13,0,609
10029474,7,1,0,15,0,605
10029475,4,1,1,11,0,658
10029480,6,1,0,3,1,652
10029481,8,1,0,15,0,567
10029483,6,1,1,7,0,611
10029484,8,1,0,13,0,633
10029487,3,1,1,10,0,592
10029489,6,1,1,10,0,637
10029490,8,1,1,3,1,639
10029491,9,2,1,12,1,581
10029493,8,2,1,2,1,673
10029494,7,1,0,1,0,693
10029495,6,2,1,5,1,617
10029499,7,1,0,9,0,686
10029500,9,1,1,2,0,684
10029501,5,1,1,11,0,608
10029502,6,1,1,8,0,619
10029503,6,1,0,9,0,654
10029504,9,2,1,13,1,660
10029506,8,1,1,30,0,508
10029507,7,1,1,2,0,643
10029509,8,1,1,10,0,550
10029510,9,2,1,10,1,600
10029511,8,1,1,10,0,577
10029514,9,1,1,1,0,646
10029515,8,2,0,8,1,664
10029518,6,1,1,5,0,626
10029520,9,1,1,7,0,629
10029522,9,1,1,14,0,655
10029523,5,1,1,9,0,615
10029526,9,1,0,4,0,669
10029528,6,1,0,13,0,576
10029529,8,2,1,3,0,627
10029531,9,1,0,3,0,725
10029532,5,1,1,10,0,606
10029533,5,1,0,13,0,629
10029534,6,2,0,14,1,591
10029535,3,2,0,16,1,639
10029539,7,1,0,7,0,700
10029541,9,1,0,2,0,684
10029542,6,2,1,3,1,631
10029543,9,1,0,18,1,589
10029544,4,1,1,26,1,557
10029546,3,2,1,11,1,578
10029547,7,2,1,8,1,677
10029549,8,2,1,13,1,590
10029550,6,1,0,2,0,655
10029551,6,1,1,2,0,672
10029552,9,1,1,11,0,631
10029553,3,2,1,4,1,677
10029556,8,1,1,1,1,661
10029558,9,1,1,6,0,585
10029559,7,1,0,13,0,659
10029560,8,1,0,16,0,670
10029561,5,1,1,5,0,625
10029562,6,3,1,7,1,683
10029563,8,1,0,1,0,637
10029564,7,1,0,20,0,596
10029565,9,2,1,2,1,637
10029568,9,1,1,9,0,599
10029569,8,1,1,14,0,624
10029570,6,1,1,5,0,645
10029571,8,2,1,6,1,575
10029572,9,1,1,7,0,595
10029573,8,1,1,15,0,691
10029576,6,1,0,13,0,615
10029579,9,1,1,14,0,595
10029580,8,1,0,4,0,671
10029581,8,2,1,13,1,596
10029583,8,1,1,5,0,637
10029585,7,2,1,9,1,639
10029587,7,1,1,1,0,680
10029590,9,1,0,13,0,658
10029591,8,1,1,4,0,667
10029592,6,1,1,1,0,691
10029593,9,1,0,3,0,650
10029594,7,1,0,10,0,621
10029596,7,1,1,10,0,685
10029598,9,1,0,2,0,704
10029600,8,1,0,1,0,654
10029602,5,1,0,4,0,682
10029603,9,1,0,1,0,659
10029604,9,1,0,7,0,704
10029605,5,1,0,11,0,607
10029606,6,1,1,5,0,643
10029607,6,2,0,13,1,657
10029610,8,1,1,2,0,589
10029612,9,2,1,1,1,665
10029614,8,1,1,4,0,583
10029615,9,1,1,8,1,596
10029616,8,1,0,3,0,640
10029618,7,1,0,14,0,596
10029619,7,2,1,10,1,561
10029620,6,1,1,11,0,630
10029622,7,1,0,9,0,588
10029625,9,1,0,7,0,651
10029626,6,1,0,7,0,643
10029627,7,2,1,32,1,517
10029630,8,1,0,6,0,681
10029631,9,1,1,15,0,598
10029634,8,2,1,4,1,646
10029635,8,1,0,20,0,590
10029638,4,1,1,10,1,671
10029639,7,1,1,4,0,623
10029640,9,1,1,4,0,667
10029645,6,1,1,3,0,606
10029646,9,1,1,2,0,688
10029647,7,1,0,8,0,664
10029650,7,1,0,7,0,587
10029651,6,1,1,10,0,633
10029652,7,1,1,7,0,652
10029659,8,1,0,4,0,690
10029661,6,1,0,6,0,638
10029662,9,1,0,4,0,642
10029663,6,1,0,4,0,608
10029665,4,2,1,20,1,601
10029666,6,1,1,1,0,675
10029667,6,1,0,20,0,635
10029669,6,1,1,1,0,643
10029670,7,1,1,1,0,688
10029671,6,2,1,2,1,649
10029675,5,2,1,1,1,644
10029676,8,2,1,6,1,707
10029678,8,1,0,12,0,558
10029679,7,1,1,6,0,694
10029680,8,1,0,13,0,614
10029681,8,2,1,23,1,709
10029683,4,1,1,5,1,744
10029687,8,1,1,1,0,598
10029690,7,1,0,11,0,652
10029692,9,2,1,5,0,673
10029693,7,1,0,3,0,717
10029694,8,1,0,1,0,692
10029696,8,1,1,10,0,617
10029697,6,1,0,7,0,646
10029698,9,1,0,4,0,616
10029699,6,2,0,11,1,607
10029700,8,1,1,10,0,673
10029701,6,2,1,6,1,609
10029702,8,1,1,1,1,720
10029704,6,1,1,6,0,659
10029705,5,1,0,15,0,606
10029706,5,1,0,11,0,648
10148610,9,1,0,1,1,632
10148611,8,1,1,10,0,578
10148612,6,1,1,10,0,638
10148613,6,2,1,15,1,577
10148615,9,1,0,10,0,658
10148618,7,1,1,14,0,587
10148620,8,2,0,3,1,671
10148621,7,1,1,7,0,694
10148622,7,1,1,2,0,633
10148623,9,1,1,3,0,692
10148624,8,2,0,13,1,622
10148625,6,1,1,27,0,604
10148626,8,1,1,1,0,686
10148627,4,1,0,11,0,598
10148628,6,1,0,8,0,614
10148629,9,2,1,15,1,582
10148630,6,1,0,3,0,636
10148632,8,1,1,2,0,600
10148633,7,1,0,9,0,618
10148634,7,1,0,7,0,704
10148637,5,3,1,14,1,612
10148640,9,1,0,4,0,674
10148641,7,1,0,6,0,687
10148642,4,1,1,2,0,599
10148643,9,1,0,1,0,645
10148644,6,2,1,11,0,690
10148645,8,1,1,2,0,640
10148646,9,1,0,8,0,626
10148648,8,1,1,11,0,572
10148650,7,1,1,2,0,641
10148651,6,1,0,3,0,704
10148654,7,1,0,4,0,624
10148655,3,1,0,13,0,675
10148657,8,1,0,1,1,689
10148658,3,1,0,5,0,695
10148659,4,1,1,10,0,629
10148660,6,1,0,2,0,671
10148661,9,2,1,13,1,599
10148662,7,1,0,2,0,674
10148663,4,2,1,2,1,653
10148664,9,1,0,12,0,622
10148665,6,1,1,16,0,667
10148666,6,1,0,9,0,603
10148667,3,2,1,9,1,597
10148668,8,1,0,11,0,653
10148669,7,2,1,1,0,675
10148670,9,1,0,3,0,628
10148671,9,1,1,2,0,624
10148673,7,1,0,8,0,629
10148674,9,2,1,8,1,643
10148675,8,1,1,3,0,604
10148676,3,1,0,16,0,682
10148677,6,1,0,12,0,541
10148678,5,1,1,2,0,693
10148680,9,1,0,6,0,662
10148682,5,1,0,1,0,706
10148683,8,1,0,13,0,672
10148684,6,2,1,14,0,563
10148685,3,1,1,6,0,641
10148686,9,3,0,10,1,698
10148687,8,1,1,2,0,639
10148689,3,1,1,17,0,602
10148690,8,1,1,3,0,629
10148691,5,2,1,2,1,620
10148692,3,1,1,3,0,658
10148693,3,1,0,4,0,733
10148695,5,1,1,4,0,618
10148696,7,1,1,15,0,671
10148697,4,1,1,9,0,635
10148699,8,1,0,15,0,622
10148700,5,1,1,10,0,652
10148702,9,1,1,1,0,604
10148705,7,1,1,12,0,626
10148706,4,1,1,4,0,642
10148707,8,1,1,13,0,617
10148709,3,1,0,12,0,666
10148710,9,1,1,4,0,651
10148711,7,1,0,8,0,674
10148714,8,1,0,6,0,739
10148719,5,1,1,10,0,561
10148720,5,1,0,15,0,624
10148721,7,1,1,17,0,593
10148723,7,1,0,8,0,597
10148724,5,1,0,9,0,668
10148725,7,1,0,1,0,690
10148726,8,1,0,9,0,710
10148728,8,2,1,8,0,641
10148730,3,1,1,5,0,635
10148733,5,4,1,5,1,662
10148736,8,1,1,8,1,696
10148738,6,1,0,11,0,659
10148740,7,1,0,15,0,675
10148742,7,1,0,1,0,775
10148744,8,1,1,15,0,630
10148746,3,1,1,9,0,634
10148748,7,2,1,8,1,637
10148749,3,1,0,8,0,721
10148750,9,1,0,2,0,645
10148752,8,2,1,11,0,582
10148753,9,1,0,6,0,639
10148755,9,2,0,16,0,611
10148757,7,1,0,10,0,601
10148758,7,1,0,12,0,677
10148759,7,1,0,1,0,603
10148762,3,2,0,3,0,595
10148763,6,1,0,1,0,659
10148764,5,1,1,5,0,655
10148765,7,2,1,18,0,549
10148766,5,1,1,11,0,620
10148767,9,1,1,1,0,574
10148768,6,1,0,8,0,647
10148769,9,1,0,1,0,677
10148771,8,2,1,1,1,699
10148772,5,1,0,14,1,557
10148773,6,1,0,7,0,722
10148776,9,1,0,7,0,623
10148777,6,1,1,7,0,581
10148778,7,1,0,12,0,651
10148780,6,1,1,16,0,617
10148783,6,1,1,1,0,629
10148784,6,1,0,1,0,617
10148785,6,1,1,6,0,607
10148786,9,1,0,8,0,692
10148787,8,3,1,9,1,640
10148788,5,1,1,16,0,694
10148789,4,1,1,5,0,648
10148791,7,2,1,1,1,595
10148792,7,1,0,11,0,584
10148793,5,1,1,2,0,679
10148794,8,3,1,16,1,615
10148795,4,1,1,9,0,707
10148797,6,1,0,9,0,734
10148798,6,1,0,1,0,648
10148800,9,1,0,6,0,605
10148802,6,2,1,3,1,699
10148803,9,1,0,12,1,661
10148804,9,2,0,4,1,676
10148806,9,2,1,10,1,629
10148808,9,2,1,3,1,578
10148809,6,2,1,19,1,555
10148810,5,1,1,2,0,621
10148812,5,1,1,3,0,656
10148813,9,1,1,10,0,584
10148814,6,1,0,10,0,691
10148815,8,1,1,2,0,693
10148817,9,1,1,10,0,556
10148819,9,1,0,9,0,665
10148820,7,1,1,2,0,623
10148821,6,1,0,15,1,671
10148822,6,1,0,12,0,587
10148823,9,1,1,12,0,594
10148824,5,1,1,2,0,638
10148826,9,1,1,10,0,619
10148827,4,1,1,21,0,587
10148828,6,1,0,14,0,665
10148830,6,1,0,6,0,615
10148831,7,1,0,8,0,690
10148832,5,1,1,9,0,526
10148834,9,3,1,14,1,583
10148836,8,1,0,3,0,677
10148838,9,1,0,5,0,706
10148839,4,1,1,15,0,633
10148841,8,2,1,2,0,724
10148842,8,1,1,7,0,610
10148843,9,1,1,9,0,597
10148846,3,1,1,8,0,670
10148847,8,1,1,2,0,612
10148849,8,1,0,7,0,604
10148850,9,1,0,11,0,651
10148851,9,1,1,17,0,601
10148852,6,1,0,13,0,660
10148854,4,1,1,1,0,653
10148855,4,1,1,11,0,565
10148857,7,1,0,1,0,697
10148858,3,1,0,12,0,609
10148859,7,1,0,4,0,637
10148862,9,1,0,9,0,681
10148864,7,1,1,10,0,658
10148866,7,1,0,14,1,578
10148867,9,1,0,0,0,669
10148869,3,1,1,15,0,669
10148870,4,1,0,4,0,682
10148873,7,1,1,11,0,665
10148874,4,2,1,7,0,672
10148875,5,1,0,24,0,557
10148876,9,1,1,12,1,630
10148877,4,1,1,12,0,606
10148878,8,1,1,16,0,609
10148879,9,2,1,3,1,610
10148880,7,1,0,22,1,557
10148881,9,1,1,10,0,601
10148883,7,1,1,13,0,609
10148885,7,1,1,13,0,639
10148886,6,2,1,18,1,554
10148887,9,1,0,1,0,670
10148888,5,2,1,1,1,692
10148891,9,1,0,8,0,721
10148892,5,2,1,1,1,593
10148893,3,1,1,1,0,629
10148894,6,1,0,20,0,623
10148895,7,1,0,3,0,700
10148897,9,3,1,12,1,595
10148899,5,1,1,7,0,608
10148900,9,1,0,2,0,611
10148901,7,1,1,5,0,646
10148903,7,1,1,7,0,633
10148906,7,1,1,10,0,512
10148907,7,1,1,6,0,610
10148910,6,1,1,11,0,577
10148911,3,1,1,14,0,570
10148912,6,1,1,21,0,660
10148913,7,1,1,2,0,597
10148914,7,1,0,2,0,674
10148916,8,1,0,2,0,667
10148917,3,1,0,18,0,592
10148919,5,1,1,14,0,600
10148921,9,2,0,6,0,720
10148922,3,1,1,7,0,620
10148923,7,1,0,11,0,691
10148924,9,2,1,1,1,663
10148925,7,1,1,9,0,630
10148926,5,1,1,6,0,589
10148927,9,2,1,2,0,694
10148928,6,1,0,0,0,706
10148929,4,1,1,1,0,646
10148930,9,1,0,14,0,601
10148931,7,1,0,11,0,654
10148932,9,1,1,14,0,604
10148934,7,2,1,3,1,569
10148935,7,1,1,12,0,614
10148938,3,1,1,15,0,571
10148940,9,1,1,2,0,615
10148942,9,2,0,2,1,626
10148944,6,1,1,1,0,733
10148945,5,1,0,6,0,611
10148946,7,1,0,7,0,663
10148947,6,1,0,3,0,710
10148948,9,2,1,3,1,601
10148949,7,1,0,3,0,667
10148951,6,1,1,7,0,704
10148952,7,2,1,11,1,630
10148953,5,1,0,3,0,660
10148954,3,3,1,4,1,757
10148955,6,1,1,10,0,607
10148958,7,2,1,9,1,668
10148961,7,3,1,14,1,616
10148962,6,1,1,9,0,595
10148963,7,1,1,2,0,639
10148964,8,2,1,3,1,632
10148965,7,1,0,22,0,611
10148968,8,1,1,7,0,609
10148969,9,1,1,1,0,702
10148970,8,1,0,3,0,619
10148972,8,1,0,8,0,611
10148973,8,1,0,19,0,652
10148974,3,2,1,0,1,647
10148975,6,1,0,14,0,583
10148976,7,1,0,21,0,590
10148977,7,2,1,5,0,643
10148978,6,1,0,9,0,734
10148979,8,1,1,5,0,590
10148980,6,1,0,4,0,666
10148981,7,2,1,9,1,595
10148982,7,1,1,11,0,668
10148983,6,1,0,12,0,698
10148984,5,1,0,4,0,635
10148987,8,1,1,1,0,609
10148988,3,1,0,3,0,668
10148989,7,1,0,11,0,644
10148990,9,1,1,21,0,650
10148991,7,1,1,2,0,631
10148992,7,1,0,0,0,687
10148993,5,3,1,20,1,598
10148994,5,1,1,6,0,622
10148995,5,1,1,7,0,589
10148996,5,3,1,9,1,655
10148997,4,1,1,12,0,580
10148999,6,1,0,13,0,645
10149000,6,1,1,7,0,626
10149001,8,1,1,11,0,642
10149004,7,1,0,19,0,622
10149005,9,1,1,7,0,660
10149007,6,1,0,8,0,639
10149009,7,2,0,3,1,627
10149015,7,1,0,5,0,652
10149016,7,2,0,1,0,644
10149018,9,1,0,16,0,599
10149021,7,3,1,9,1,652
10149022,6,1,0,7,0,698
10149025,8,2,1,13,1,555
10149026,4,3,1,2,1,659
10149028,7,1,0,1,0,668
10149030,8,1,0,10,0,646
10149031,6,2,0,10,1,653
10149035,8,1,0,19,0,603
10149036,5,2,0,4,0,696
10149037,4,1,0,11,0,678
10149038,8,2,0,11,1,668
10149040,9,1,1,20,1,588
10149042,9,2,1,16,1,640
10149043,8,1,0,14,0,648
10149045,7,1,1,1,0,690
10149049,5,2,0,7,1,716
10149050,7,1,0,16,0,773
10149053,6,1,1,12,1,614
10149056,9,1,1,22,0,586
10149057,4,1,1,7,0,611
10149058,9,2,1,13,0,631
10149060,9,2,0,6,1,615
10149061,8,1,1,5,0,624
10149062,7,2,1,14,1,672
10149065,6,1,0,7,0,655
10149066,7,3,1,30,1,587
10149067,8,2,1,8,1,626
10149070,9,1,0,11,0,607
10149073,7,1,1,12,0,542
10149074,6,1,1,13,0,629
10149075,6,1,0,7,0,654
10149078,7,1,0,1,0,620
10149079,6,1,1,5,0,699
10149080,9,1,1,3,0,653
10149083,5,2,0,17,1,617
10149086,7,1,1,12,0,635
10149087,9,1,1,6,1,632
10149089,6,1,1,7,0,627
10149090,7,2,0,17,0,644
10149092,8,1,1,4,0,598
10149093,8,2,1,1,0,765
10149094,4,1,1,6,0,600
10149096,8,1,1,2,0,656
10149097,8,1,1,8,0,622
10086786,8,1,1,7,0,629
10086789,4,1,0,20,0,603
10086790,8,1,1,6,0,669
10086791,4,2,1,3,1,620
10086792,8,1,1,6,0,615
10086793,6,1,1,6,0,646
10086795,7,1,0,10,0,675
10086798,6,1,0,6,0,690
10086801,9,1,0,4,0,632
10086803,9,1,0,17,0,603
10086804,8,1,0,14,0,676
10086805,6,1,1,8,0,603
10086806,7,1,0,9,0,688
10086807,9,1,0,8,0,659
10086808,7,1,1,4,0,677
10086810,5,1,1,7,0,621
10086811,4,1,0,10,0,663
10086813,9,1,1,6,0,622
10086814,9,1,0,12,0,616
10086818,6,1,1,1,0,639
10086821,4,1,1,1,0,689
10086822,6,1,0,8,0,627
10086824,7,1,1,5,0,674
10086825,7,2,1,9,1,614
10086826,9,1,1,7,0,623
10086829,3,1,1,4,0,664
10086830,3,1,1,4,1,654
10086831,7,1,0,0,0,648
10086832,6,1,0,2,0,626
10086834,7,1,0,16,0,604
10086835,3,1,1,13,0,594
10086838,5,1,0,17,0,683
10086839,8,1,1,1,0,603
10086840,9,1,0,2,0,652
10086841,7,1,1,2,0,662
10086842,8,2,0,14,0,529
10086843,7,1,0,15,0,586
10086844,6,1,0,14,0,619
10086845,3,1,0,20,0,636
10086847,9,1,1,6,0,622
10086849,4,1,1,6,0,596
10086850,6,1,1,1,0,626
10086851,9,1,0,8,0,639
10086852,4,1,0,17,0,716
10086853,7,1,1,11,0,608
10086854,9,1,1,8,0,597
10086855,6,2,1,5,1,598
10086856,7,1,1,8,0,620
10086857,9,1,0,12,0,626
10086858,4,2,1,8,1,620
10086862,6,1,1,9,0,673
10086863,9,1,1,5,0,616
10086864,6,1,0,16,0,589
10086865,6,1,0,5,0,662
10086866,8,2,1,2,1,663
10086867,9,1,1,8,0,678
10086870,9,1,0,1,0,619
10086871,9,1,1,5,0,634
10086872,9,1,1,6,0,637
10086873,9,1,0,4,0,605
10086874,4,1,0,22,0,671
10086876,5,1,1,11,0,606
10086879,9,1,1,4,0,626
10086880,6,2,1,7,1,641
10086885,7,1,1,20,0,640
10086886,7,2,0,14,1,639
10086887,6,1,1,13,0,637
10086889,8,1,0,14,0,618
10086890,5,1,0,0,0,749
10086891,6,1,1,4,0,630
10086892,8,2,1,3,1,618
10086893,7,1,0,7,0,675
10086894,9,1,1,10,0,614
10086895,7,1,0,11,0,668
10086897,7,1,0,2,0,690
10086899,8,2,1,5,0,637
10086902,4,1,0,5,0,624
10086904,9,1,0,5,0,675
10086905,3,2,0,14,1,592
10086906,9,1,1,17,0,560
10086907,6,1,0,10,0,571
10086908,9,2,0,16,1,573
10086909,6,1,1,14,0,558
10086910,7,1,0,13,0,623
10086911,9,1,0,26,0,595
10086912,8,1,1,7,0,609
10086916,9,1,0,11,1,586
10086917,6,1,1,5,0,697
10086918,6,1,1,2,0,615
10086920,4,1,0,6,0,597
10086922,5,1,1,1,0,622
10086923,7,1,1,35,0,741
10086925,9,1,1,6,0,636
10086926,6,1,1,11,0,611
10086927,9,1,1,6,0,596
10086928,8,1,0,1,0,598
10086929,8,1,0,14,0,575
10086930,9,1,1,4,0,604
10086932,6,1,0,22,0,590
10086933,9,1,1,6,0,579
10086935,6,1,0,13,0,673
10086936,4,1,0,1,0,603
10086937,8,1,1,29,0,529
10086940,8,1,0,8,0,627
10086941,8,2,0,8,1,651
10086942,6,1,0,12,0,691
10086945,7,1,0,7,0,644
10086946,8,2,0,13,1,705
10086947,4,1,0,12,0,621
10086948,9,2,1,12,0,634
10086949,9,1,1,14,0,601
10086951,9,1,0,11,1,662
10086952,6,1,1,7,0,650
10086953,8,1,0,23,0,650
10086954,6,1,0,9,0,719
10086957,3,1,0,3,0,634
10086958,5,2,1,1,1,639
10086959,5,1,1,8,0,670
10086960,5,1,1,13,0,615
10086961,7,1,0,8,0,692
10086962,6,1,1,6,0,622
10086963,8,1,1,12,0,590
10086965,9,1,0,3,0,676
10086966,9,2,0,1,1,669
10086968,7,1,1,9,0,575
10086969,7,1,0,9,0,654
10086970,5,1,0,3,0,669
10086971,4,1,0,8,0,676
10086972,3,1,1,6,0,682
10086975,6,1,1,5,0,616
10086976,8,1,1,4,0,632
10086977,9,1,1,22,0,594
10086979,5,1,0,1,0,598
10086980,9,1,1,9,0,695
10086983,9,1,1,18,0,578
10086985,6,1,1,13,0,635
10086986,9,1,0,14,0,639
10086988,9,1,0,1,0,678
10086989,7,2,1,1,1,682
10086990,8,1,0,8,0,612
10086992,7,1,0,12,0,595
10086994,8,1,0,2,0,664
10086995,9,1,0,2,0,689
10086996,6,1,1,1,0,652
10086997,6,2,1,11,1,605
10086999,8,1,0,1,0,637
10087000,7,1,0,11,0,625
10087001,8,1,0,10,0,614
10087004,8,1,0,1,0,729
10087005,6,1,1,7,0,570
10087006,4,2,1,6,1,629
10087008,6,1,0,8,0,618
10087010,5,2,1,5,1,615
10087011,4,1,0,7,0,667
10087013,5,1,1,2,0,608
10087015,6,1,0,16,0,618
10087016,8,1,1,7,0,606
10087017,3,1,0,8,0,671
10087018,7,1,0,4,0,616
10087019,6,1,0,17,0,573
10087020,8,1,1,6,0,619
10087021,5,1,0,4,0,671
10087023,9,2,1,9,0,637
10087024,8,1,0,5,0,614
10087026,5,1,0,1,0,698
10087027,4,1,0,13,0,558
10087028,3,1,1,8,0,636
10087030,6,2,1,8,1,580
10087031,9,1,1,10,0,649
10087032,8,1,0,11,0,555
10087033,5,1,0,2,1,614
10087036,8,1,1,6,0,665
10087037,9,2,1,16,1,598
10087038,7,1,0,0,0,614
10087039,6,2,1,8,1,647
10087041,8,1,0,1,0,629
10087044,3,1,1,9,0,646
10087045,4,2,1,11,1,664
10087046,7,1,1,2,0,680
10087047,8,1,1,8,0,781
10087048,7,1,0,2,0,641
10087049,7,1,1,12,0,637
10087051,7,1,1,16,0,633
10087052,4,1,1,4,0,662
10087054,9,2,1,6,0,723
10087055,5,1,1,23,0,601
10087057,9,1,0,5,0,597
10087058,8,1,1,3,0,636
10087060,7,2,1,12,1,580
10087061,5,2,1,11,1,618
10087062,9,1,0,10,0,631
10087064,5,1,1,7,0,549
10087066,5,1,1,1,0,713
10087067,9,2,1,15,1,682
10087068,8,1,1,7,0,568
10087069,5,1,0,5,0,679
10087070,7,1,0,4,1,637
10087071,9,1,0,7,0,705
10087073,8,1,0,3,0,744
10087074,6,1,0,15,1,609
10087075,7,2,1,8,1,630
10087077,5,1,0,12,0,609
10087078,4,1,1,19,0,570
10087079,9,1,0,11,0,657
10087080,8,1,1,1,0,623
10087081,5,1,1,17,0,601
10087082,6,1,0,1,0,718
10087083,8,1,0,13,0,604
10087086,8,2,1,1,1,703
10087087,6,1,0,8,0,622
10087088,7,1,1,2,0,667
10087089,3,2,1,13,1,637
10087091,6,2,1,5,1,652
10087092,7,2,0,7,0,706
10087093,6,1,1,1,0,625
10087095,9,1,0,3,0,658
10087096,7,1,1,1,0,584
10087097,8,1,1,1,0,730
10087098,3,1,0,9,0,644
10087099,4,1,0,14,0,620
10087100,9,1,1,9,0,603
10087103,7,1,1,4,0,633
10087105,5,1,1,10,0,640
10087111,8,1,1,10,0,670
10087112,9,2,1,1,1,666
10087113,5,1,1,13,0,584
10087114,4,1,0,9,0,599
10087115,9,1,1,10,0,607
10087116,8,1,0,8,0,607
10087117,9,1,1,1,0,713
10087118,9,1,0,12,0,672
10087119,8,1,1,8,0,640
10087120,3,1,0,20,0,582
10087121,5,1,1,13,0,536
10087123,8,1,1,11,0,579
10087124,9,1,0,7,0,659
10087126,7,1,1,8,0,543
10087127,6,1,0,1,0,676
10087128,9,2,1,2,1,640
10087130,7,1,0,7,0,637
10087131,5,1,0,8,0,611
10087133,8,2,0,3,1,635
10087134,8,1,1,1,0,614
10087135,5,1,1,14,0,685
10087136,8,1,0,18,1,654
10087140,7,2,0,3,1,613
10087142,9,1,1,2,0,628
10087143,6,1,0,13,0,670
10087145,5,1,0,1,0,693
10087146,9,1,0,4,0,617
10087147,7,1,1,13,0,653
10087148,5,2,0,3,1,650
10087149,8,1,0,19,1,647
10087152,6,1,0,8,0,600
10060130,4,1,1,14,0,587
10060132,7,1,1,4,1,577
10060133,5,1,0,4,0,672
10060135,8,1,0,9,0,649
10060137,9,2,0,12,1,656
10060138,7,2,1,9,1,563
10060139,7,2,0,1,0,702
10060140,3,1,0,7,0,643
10060141,9,1,1,8,0,654
10060144,9,1,1,5,0,637
10060145,8,1,0,3,0,621
10060146,8,1,0,1,0,655
10060147,3,1,1,11,0,624
10060149,9,1,1,10,0,667
10060150,5,1,0,1,0,709
10060151,7,1,1,14,0,608
10060153,6,1,1,8,0,583
10060154,4,1,1,2,0,663
10060155,9,2,1,7,1,632
10060156,5,1,0,19,1,596
10060157,4,2,0,20,1,569
10060158,6,3,1,9,1,594
10060161,8,2,1,14,1,533
10060162,9,1,1,6,0,618
10060166,7,1,0,6,0,688
